date,year_month,fiscal_year,quarter,month_num,month_name_de,month_name_en,country,land_de,product_category,sub_category,order_quantity,unit_cost,unit_price,cost,revenue,profit,gross_margin_pct,revenue_plan,cost_plan,profit_plan,revenue_var_abs,revenue_var_pct
2013-08-21,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Bottles and Cages,15,4,10,60,147,87,59.18,160.0,64.0,96.0,-13.0,-0.0812
2015-08-21,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Bottles and Cages,17,4,10,68,167,99,59.28,159.0,65.0,94.0,8.0,0.0503
2013-09-04,2013-09,2013,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,2,4,10,8,20,12,60.0,18.0,7.0,11.0,2.0,0.1111
2015-09-04,2015-09,2015,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,2,4,10,8,20,12,60.0,22.0,9.0,13.0,-2.0,-0.0909
2013-10-01,2013-10,2013,Q4,10,Oktober,October,United States,Vereinigte Staaten,Accessories,Bottles and Cages,20,4,10,80,196,116,59.18,200.0,81.0,119.0,-4.0,-0.02
2013-10-01,2013-10,2013,Q4,10,Oktober,October,United States,Vereinigte Staaten,Accessories,Bottles and Cages,2,4,10,8,20,12,60.0,22.0,9.0,13.0,-2.0,-0.0909
2015-10-01,2015-10,2015,Q4,10,Oktober,October,United States,Vereinigte Staaten,Accessories,Bottles and Cages,21,4,10,84,206,122,59.22,228.0,91.0,137.0,-22.0,-0.0965
2015-10-01,2015-10,2015,Q4,10,Oktober,October,United States,Vereinigte Staaten,Accessories,Bottles and Cages,1,4,10,4,10,6,60.0,9.0,4.0,5.0,1.0,0.1111
2013-12-24,2013-12,2013,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,12,4,10,48,118,70,59.32,118.0,48.0,70.0,0.0,0.0
2013-12-24,2013-12,2013,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,6,4,10,24,59,35,59.32,57.0,23.0,34.0,2.0,0.0351
2015-12-24,2015-12,2015,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,9,4,10,36,88,52,59.09,91.0,37.0,54.0,-3.0,-0.033
2015-12-24,2015-12,2015,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,3,4,10,12,29,17,58.62,31.0,13.0,18.0,-2.0,-0.0645
2014-01-29,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,12,4,10,48,118,70,59.32,112.0,46.0,66.0,6.0,0.0536
2014-01-29,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,7,4,10,28,69,41,59.42,70.0,28.0,42.0,-1.0,-0.0143
2016-01-29,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,12,4,10,48,118,70,59.32,124.0,50.0,74.0,-6.0,-0.0484
2016-01-29,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,6,4,10,24,59,35,59.32,54.0,22.0,32.0,5.0,0.0926
2014-02-08,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,23,4,10,92,225,133,59.11,242.0,98.0,144.0,-17.0,-0.0702
2014-02-08,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,22,4,10,88,216,128,59.26,222.0,90.0,132.0,-6.0,-0.027
2016-02-08,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,25,4,10,100,245,145,59.18,271.0,109.0,162.0,-26.0,-0.0959
2016-02-08,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,22,4,10,88,216,128,59.26,208.0,85.0,123.0,8.0,0.0385
2014-02-27,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,24,4,10,96,235,139,59.15,213.0,89.0,124.0,22.0,0.1033
2014-02-27,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,29,4,10,116,284,168,59.15,284.0,116.0,168.0,0.0,0.0
2016-02-27,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,24,4,10,96,235,139,59.15,212.0,88.0,124.0,23.0,0.1085
2016-02-27,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,29,4,10,116,284,168,59.15,316.0,126.0,190.0,-32.0,-0.1013
2014-03-09,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Bottles and Cages,15,4,10,60,147,87,59.18,131.0,55.0,76.0,16.0,0.1221
2016-03-09,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Bottles and Cages,15,4,10,60,147,87,59.18,156.0,63.0,93.0,-9.0,-0.0577
2014-05-23,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,22,4,10,88,216,128,59.26,217.0,88.0,129.0,-1.0,-0.0046
2014-05-23,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,12,4,10,48,118,70,59.32,114.0,47.0,67.0,4.0,0.0351
2016-05-23,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,22,4,10,88,216,128,59.26,193.0,81.0,112.0,23.0,0.1192
2016-05-23,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,14,4,10,56,137,81,59.12,141.0,57.0,84.0,-4.0,-0.0284
2014-07-17,2014-07,2014,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Bottles and Cages,10,4,10,40,98,58,59.18,100.0,41.0,59.0,-2.0,-0.02
2016-07-17,2016-07,2016,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Bottles and Cages,7,4,10,28,69,41,59.42,65.0,27.0,38.0,4.0,0.0615
2014-01-31,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,7,2,5,14,30,16,53.33,33.0,15.0,18.0,-3.0,-0.0909
2016-01-31,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,9,2,5,18,39,21,53.85,37.0,17.0,20.0,2.0,0.0541
2013-09-16,2013-09,2013,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,15,4,10,60,117,57,48.72,116.0,59.0,57.0,1.0,0.0086
2013-09-16,2013-09,2013,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,11,4,10,44,86,42,48.84,87.0,44.0,43.0,-1.0,-0.0115
2015-09-16,2015-09,2015,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,14,4,10,56,109,53,48.62,99.0,52.0,47.0,10.0,0.101
2015-09-16,2015-09,2015,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,10,4,10,40,78,38,48.72,86.0,43.0,43.0,-8.0,-0.093
2014-05-26,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,13,4,10,52,101,49,48.51,98.0,51.0,47.0,3.0,0.0306
2016-05-26,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,10,4,10,40,78,38,48.72,70.0,37.0,33.0,8.0,0.1143
2014-05-31,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,16,4,10,64,125,61,48.8,122.0,63.0,59.0,3.0,0.0246
2014-05-31,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,20,4,10,80,156,76,48.72,160.0,82.0,78.0,-4.0,-0.025
2016-05-31,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,13,4,10,52,101,49,48.51,101.0,52.0,49.0,0.0,0.0
2016-05-31,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,19,4,10,76,148,72,48.65,155.0,79.0,76.0,-7.0,-0.0452
2014-02-22,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,6,2,5,12,26,14,53.85,23.0,11.0,12.0,3.0,0.1304
2014-02-22,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,23,2,5,46,99,53,53.54,94.0,44.0,50.0,5.0,0.0532
2016-02-22,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,8,2,5,16,34,18,52.94,37.0,17.0,20.0,-3.0,-0.0811
2016-02-22,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,20,2,5,40,86,46,53.49,77.0,37.0,40.0,9.0,0.1169
2013-08-24,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Bottles and Cages,12,2,5,24,59,35,59.32,64.0,26.0,38.0,-5.0,-0.0781
2013-08-24,2013-08,2013,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Bottles and Cages,30,2,5,60,147,87,59.18,133.0,55.0,78.0,14.0,0.1053
2015-08-24,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Bottles and Cages,9,2,5,18,44,26,59.09,48.0,19.0,29.0,-4.0,-0.0833
2015-08-24,2015-08,2015,Q3,8,August,August,United States,Vereinigte Staaten,Accessories,Bottles and Cages,28,2,5,56,137,81,59.12,132.0,55.0,77.0,5.0,0.0379
2013-09-09,2013-09,2013,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,21,2,5,42,103,61,59.22,106.0,43.0,63.0,-3.0,-0.0283
2015-09-09,2015-09,2015,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,19,2,5,38,93,55,59.14,85.0,35.0,50.0,8.0,0.0941
2013-09-26,2013-09,2013,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,26,2,5,52,127,75,59.06,114.0,48.0,66.0,13.0,0.114
2015-09-26,2015-09,2015,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,28,2,5,56,137,81,59.12,128.0,53.0,75.0,9.0,0.0703
2013-10-20,2013-10,2013,Q4,10,Oktober,October,United States,Vereinigte Staaten,Accessories,Bottles and Cages,23,2,5,46,113,67,59.29,103.0,43.0,60.0,10.0,0.0971
2015-10-20,2015-10,2015,Q4,10,Oktober,October,United States,Vereinigte Staaten,Accessories,Bottles and Cages,25,2,5,50,123,73,59.35,117.0,48.0,69.0,6.0,0.0513
2013-11-05,2013-11,2013,Q4,11,November,November,United States,Vereinigte Staaten,Accessories,Bottles and Cages,24,2,5,48,118,70,59.32,118.0,48.0,70.0,0.0,0.0
2015-11-05,2015-11,2015,Q4,11,November,November,United States,Vereinigte Staaten,Accessories,Bottles and Cages,25,2,5,50,123,73,59.35,126.0,51.0,75.0,-3.0,-0.0238
2013-12-11,2013-12,2013,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,2,2,5,4,10,6,60.0,11.0,4.0,7.0,-1.0,-0.0909
2013-12-11,2013-12,2013,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,20,2,5,40,98,58,59.18,102.0,41.0,61.0,-4.0,-0.0392
2015-12-11,2015-12,2015,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,1,2,5,2,5,3,60.0,5.0,2.0,3.0,0.0,0.0
2015-12-11,2015-12,2015,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,18,2,5,36,88,52,59.09,86.0,35.0,51.0,2.0,0.0233
2014-01-09,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,22,2,5,44,108,64,59.26,107.0,44.0,63.0,1.0,0.0093
2014-01-09,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,28,2,5,56,137,81,59.12,134.0,55.0,79.0,3.0,0.0224
2016-01-09,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,19,2,5,38,93,55,59.14,101.0,40.0,61.0,-8.0,-0.0792
2016-01-09,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,30,2,5,60,147,87,59.18,137.0,57.0,80.0,10.0,0.073
2014-01-15,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,25,2,5,50,123,73,59.35,108.0,45.0,63.0,15.0,0.1389
2014-01-15,2014-01,2014,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,12,2,5,24,59,35,59.32,61.0,25.0,36.0,-2.0,-0.0328
2016-01-15,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,23,2,5,46,113,67,59.29,105.0,43.0,62.0,8.0,0.0762
2016-01-15,2016-01,2016,Q1,1,Januar,January,United States,Vereinigte Staaten,Accessories,Bottles and Cages,9,2,5,18,44,26,59.09,48.0,19.0,29.0,-4.0,-0.0833
2014-02-10,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,4,2,5,8,20,12,60.0,22.0,9.0,13.0,-2.0,-0.0909
2016-02-10,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,2,2,5,4,10,6,60.0,9.0,4.0,5.0,1.0,0.1111
2014-03-14,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Bottles and Cages,10,2,5,20,49,29,59.18,44.0,18.0,26.0,5.0,0.1136
2016-03-14,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Bottles and Cages,11,2,5,22,54,32,59.26,54.0,22.0,32.0,0.0,0.0
2014-03-23,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Bottles and Cages,14,2,5,28,69,41,59.42,71.0,29.0,42.0,-2.0,-0.0282
2014-03-23,2014-03,2014,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Bottles and Cages,29,2,5,58,142,84,59.15,134.0,55.0,79.0,8.0,0.0597
2016-03-23,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Bottles and Cages,14,2,5,28,69,41,59.42,73.0,29.0,44.0,-4.0,-0.0548
2016-03-23,2016-03,2016,Q1,3,März,March,United States,Vereinigte Staaten,Accessories,Bottles and Cages,26,2,5,52,127,75,59.06,130.0,53.0,77.0,-3.0,-0.0231
2014-04-18,2014-04,2014,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Bottles and Cages,13,2,5,26,64,38,59.38,61.0,25.0,36.0,3.0,0.0492
2014-04-18,2014-04,2014,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Bottles and Cages,12,2,5,24,59,35,59.32,52.0,22.0,30.0,7.0,0.1346
2016-04-18,2016-04,2016,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Bottles and Cages,10,2,5,20,49,29,59.18,52.0,21.0,31.0,-3.0,-0.0577
2016-04-18,2016-04,2016,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Bottles and Cages,9,2,5,18,44,26,59.09,41.0,17.0,24.0,3.0,0.0732
2014-05-02,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,13,2,5,26,64,38,59.38,69.0,28.0,41.0,-5.0,-0.0725
2014-05-02,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,23,2,5,46,113,67,59.29,111.0,45.0,66.0,2.0,0.018
2016-05-02,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,10,2,5,20,49,29,59.18,50.0,20.0,30.0,-1.0,-0.02
2016-05-02,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,21,2,5,42,103,61,59.22,112.0,45.0,67.0,-9.0,-0.0804
2014-05-31,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,21,2,5,42,103,61,59.22,112.0,45.0,67.0,-9.0,-0.0804
2016-05-31,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,19,2,5,38,93,55,59.14,90.0,37.0,53.0,3.0,0.0333
2014-06-07,2014-06,2014,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Bottles and Cages,2,2,5,4,10,6,60.0,9.0,4.0,5.0,1.0,0.1111
2014-06-07,2014-06,2014,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Bottles and Cages,24,2,5,48,118,70,59.32,126.0,51.0,75.0,-8.0,-0.0635
2016-06-07,2016-06,2016,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Bottles and Cages,1,2,5,2,5,3,60.0,5.0,2.0,3.0,0.0,0.0
2016-06-07,2016-06,2016,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Bottles and Cages,25,2,5,50,123,73,59.35,114.0,47.0,67.0,9.0,0.0789
2013-09-09,2013-09,2013,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,22,2,5,44,108,64,59.26,118.0,47.0,71.0,-10.0,-0.0847
2013-09-09,2013-09,2013,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,23,2,5,46,113,67,59.29,105.0,43.0,62.0,8.0,0.0762
2015-09-09,2015-09,2015,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,22,2,5,44,108,64,59.26,96.0,40.0,56.0,12.0,0.125
2015-09-09,2015-09,2015,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,25,2,5,50,123,73,59.35,109.0,45.0,64.0,14.0,0.1284
2013-09-17,2013-09,2013,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,8,2,5,16,39,23,58.97,40.0,16.0,24.0,-1.0,-0.025
2013-09-17,2013-09,2013,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,12,2,5,24,59,35,59.32,61.0,25.0,36.0,-2.0,-0.0328
2015-09-17,2015-09,2015,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,7,2,5,14,34,20,58.82,32.0,13.0,19.0,2.0,0.0625
2015-09-17,2015-09,2015,Q3,9,September,September,United States,Vereinigte Staaten,Accessories,Bottles and Cages,12,2,5,24,59,35,59.32,56.0,23.0,33.0,3.0,0.0536
2013-12-02,2013-12,2013,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,21,2,5,42,103,61,59.22,99.0,41.0,58.0,4.0,0.0404
2013-12-02,2013-12,2013,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,30,2,5,60,147,87,59.18,153.0,62.0,91.0,-6.0,-0.0392
2015-12-02,2015-12,2015,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,18,2,5,36,88,52,59.09,79.0,33.0,46.0,9.0,0.1139
2015-12-02,2015-12,2015,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,28,2,5,56,137,81,59.12,151.0,61.0,90.0,-14.0,-0.0927
2013-12-13,2013-12,2013,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,12,2,5,24,59,35,59.32,55.0,23.0,32.0,4.0,0.0727
2013-12-13,2013-12,2013,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,17,2,5,34,83,49,59.04,93.0,37.0,56.0,-10.0,-0.1075
2015-12-13,2015-12,2015,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,12,2,5,24,59,35,59.32,54.0,22.0,32.0,5.0,0.0926
2015-12-13,2015-12,2015,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,15,2,5,30,74,44,59.46,79.0,32.0,47.0,-5.0,-0.0633
2013-12-20,2013-12,2013,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,2,2,5,4,10,6,60.0,9.0,4.0,5.0,1.0,0.1111
2015-12-20,2015-12,2015,Q4,12,Dezember,December,United States,Vereinigte Staaten,Accessories,Bottles and Cages,3,2,5,6,15,9,60.0,13.0,6.0,7.0,2.0,0.1538
2014-02-05,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,11,2,5,22,54,32,59.26,59.0,24.0,35.0,-5.0,-0.0847
2014-02-05,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,16,2,5,32,78,46,58.97,85.0,34.0,51.0,-7.0,-0.0824
2016-02-05,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,8,2,5,16,39,23,58.97,38.0,16.0,22.0,1.0,0.0263
2016-02-05,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,17,2,5,34,83,49,59.04,87.0,35.0,52.0,-4.0,-0.046
2014-02-14,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,1,2,5,2,5,3,60.0,5.0,2.0,3.0,0.0,0.0
2014-02-14,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,3,2,5,6,15,9,60.0,16.0,6.0,10.0,-1.0,-0.0625
2016-02-14,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,1,2,5,2,5,3,60.0,5.0,2.0,3.0,0.0,0.0
2016-02-14,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,2,2,5,4,10,6,60.0,10.0,4.0,6.0,0.0,0.0
2014-02-15,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,2,2,5,4,10,6,60.0,10.0,4.0,6.0,0.0,0.0
2014-02-15,2014-02,2014,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,10,2,5,20,49,29,59.18,47.0,19.0,28.0,2.0,0.0426
2016-02-15,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,3,2,5,6,15,9,60.0,16.0,6.0,10.0,-1.0,-0.0625
2016-02-15,2016-02,2016,Q1,2,Februar,February,United States,Vereinigte Staaten,Accessories,Bottles and Cages,7,2,5,14,34,20,58.82,31.0,13.0,18.0,3.0,0.0968
2014-04-16,2014-04,2014,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Bottles and Cages,1,2,5,2,5,3,60.0,5.0,2.0,3.0,0.0,0.0
2014-04-16,2014-04,2014,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Bottles and Cages,5,2,5,10,25,15,60.0,25.0,10.0,15.0,0.0,0.0
2016-04-16,2016-04,2016,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Bottles and Cages,3,2,5,6,15,9,60.0,16.0,6.0,10.0,-1.0,-0.0625
2016-04-16,2016-04,2016,Q2,4,April,April,United States,Vereinigte Staaten,Accessories,Bottles and Cages,4,2,5,8,20,12,60.0,19.0,8.0,11.0,1.0,0.0526
2014-05-25,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,7,2,5,14,34,20,58.82,33.0,14.0,19.0,1.0,0.0303
2014-05-25,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,13,2,5,26,64,38,59.38,71.0,28.0,43.0,-7.0,-0.0986
2016-05-25,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,8,2,5,16,39,23,58.97,37.0,15.0,22.0,2.0,0.0541
2016-05-25,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,12,2,5,24,59,35,59.32,61.0,25.0,36.0,-2.0,-0.0328
2014-05-30,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,21,2,5,42,103,61,59.22,109.0,44.0,65.0,-6.0,-0.055
2014-05-30,2014-05,2014,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,6,2,5,12,29,17,58.62,29.0,12.0,17.0,0.0,0.0
2016-05-30,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,18,2,5,36,88,52,59.09,97.0,39.0,58.0,-9.0,-0.0928
2016-05-30,2016-05,2016,Q2,5,Mai,May,United States,Vereinigte Staaten,Accessories,Bottles and Cages,4,2,5,8,20,12,60.0,21.0,8.0,13.0,-1.0,-0.0476
2014-06-18,2014-06,2014,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Bottles and Cages,19,2,5,38,93,55,59.14,92.0,38.0,54.0,1.0,0.0109
2016-06-18,2016-06,2016,Q2,6,Juni,June,United States,Vereinigte Staaten,Accessories,Bottles and Cages,17,2,5,34,83,49,59.04,84.0,34.0,50.0,-1.0,-0.0119
2014-07-17,2014-07,2014,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Bottles and Cages,17,2,5,34,83,49,59.04,87.0,35.0,52.0,-4.0,-0.046
2016-07-17,2016-07,2016,Q3,7,Juli,July,United States,Vereinigte Staaten,Accessories,Bottles and Cages,19,2,5,38,93,55,59.14,95.0,39.0,56.0,-2.0,-0.0211
